Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,Fee_y,NonAdopted
2,11,266,0,2,1,4,7,2,1,1,1,1,1,1,0,41326,0,0,0
1,74,205,0,1,2,7,0,2,2,3,1,3,1,1,0,41326,0,0,0
1,36,218,218,2,2,3,5,2,3,1,1,1,1,1,0,41326,0,0,0
1,3,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,0,0,0
1,2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,0,0,0
1,3,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,0,0,0
1,48,179,0,1,7,0,0,1,1,1,1,2,1,1,0,41401,0,0,0
2,3,266,0,3,2,5,7,1,1,3,1,1,1,7,60,41401,0,1,0
1,2,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,36,179,0,1,2,0,0,1,2,3,3,2,1,1,0,41326,0,0,0
2,3,264,0,1,1,7,0,2,3,2,1,2,1,1,0,41326,0,0,0
2,4,266,0,2,1,6,7,1,1,2,2,2,1,1,0,41326,0,0,0
1,2,307,0,3,2,7,0,2,1,2,2,2,1,5,0,41326,0,0,0
1,1,141,307,1,1,2,0,2,1,2,1,2,1,1,0,41327,0,0,0
1,60,195,0,1,1,7,0,2,1,1,1,1,1,1,0,41325,0,0,0
1,2,307,307,2,1,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,4,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,0,0,1
2,3,266,264,3,1,6,7,3,2,1,1,2,1,4,0,41327,0,0,0
2,2,266,0,2,1,4,7,2,1,2,1,2,1,1,0,41401,0,0,0
1,3,307,0,2,3,0,0,2,1,1,1,1,1,1,0,41327,0,0,1
1,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41330,0,0,0
2,1,265,0,2,7,0,0,1,2,2,1,2,1,1,0,41335,0,0,0
1,18,307,307,2,1,0,0,2,1,1,1,1,1,1,0,41326,0,0,1
2,1,264,0,3,1,3,0,1,2,2,2,2,1,2,0,41326,0,0,1
2,3,266,0,1,3,0,0,2,1,1,1,2,1,1,20,41326,0,1,0
2,6,265,0,1,6,7,0,2,2,1,1,1,1,1,120,41326,1,1,0
2,6,299,0,3,3,4,7,3,2,3,3,3,1,2,0,41326,0,0,0
1,2,307,0,1,1,2,5,2,1,1,1,2,1,1,0,41326,1,0,0
1,24,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41336,0,0,0
2,6,266,0,1,1,7,0,2,1,3,3,3,1,1,0,41401,0,0,1
1,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41326,0,0,0
1,48,205,0,1,1,0,0,1,2,1,1,2,1,1,0,41401,0,0,0
1,2,307,0,1,2,0,0,2,1,2,2,2,1,1,1,41336,0,1,0
2,3,266,0,2,6,7,0,2,1,2,1,2,1,1,0,41336,0,0,0
2,1,266,0,3,1,4,7,2,1,2,1,2,1,4,0,41335,0,0,0
1,53,307,307,1,7,0,0,2,2,1,3,3,1,1,0,41326,0,0,1
2,1,243,0,1,1,7,0,1,1,2,2,2,1,1,0,41345,0,0,1
2,7,264,0,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,0,1
2,4,266,0,2,1,0,0,1,1,2,2,2,1,1,0,41401,0,0,0
1,1,307,307,1,2,0,0,2,2,2,1,2,1,1,0,41326,0,0,0
2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,0,0
1,2,307,307,3,1,2,5,1,1,2,1,2,1,2,0,41401,0,0,0
1,48,307,111,1,2,0,0,2,1,3,3,3,1,1,0,41326,0,0,1
1,1,307,0,3,1,5,7,2,1,3,3,3,1,2,0,41327,0,0,1
2,2,247,265,2,6,7,0,1,1,2,2,2,1,1,0,41401,0,0,0
1,1,78,213,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,0,0
1,48,205,0,3,2,6,7,1,3,1,1,2,2,2,300,41336,0,1,0
2,1,266,0,3,1,4,6,1,1,2,2,2,1,4,0,41326,0,0,0
2,3,266,0,2,5,6,7,2,1,1,1,1,1,1,100,41326,0,1,1
1,7,25,25,2,2,0,0,3,2,1,1,2,1,1,0,41326,0,0,0
1,3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,0,0,1
1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,3,266,0,2,7,0,0,1,1,2,2,2,1,1,0,41327,0,0,0
2,3,266,0,2,1,2,6,2,1,2,2,2,1,1,0,41326,0,0,0
1,12,307,109,1,1,0,0,2,2,3,3,1,1,1,150,41332,0,1,1
1,2,0,26,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,2,307,0,2,1,2,7,1,1,2,2,2,1,5,0,41326,0,0,0
1,3,129,307,2,1,7,0,1,2,3,1,2,1,1,0,41326,0,0,1
1,25,195,0,1,6,7,0,2,3,1,1,2,1,1,100,41326,0,1,0
2,14,266,0,2,2,0,0,2,1,3,3,3,1,1,0,41326,0,0,0
1,1,307,0,3,1,2,7,3,2,2,1,2,1,12,0,41326,0,0,0
1,1,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,1,266,0,2,2,6,7,1,1,3,3,2,1,1,30,41326,0,1,1
1,10,141,109,2,1,7,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,7,266,0,1,6,7,0,2,1,2,1,2,1,2,0,41326,0,0,1
2,2,266,0,2,1,4,0,1,1,2,2,2,1,2,0,41326,0,0,1
1,1,307,0,2,1,3,0,2,2,2,2,2,1,1,0,41401,0,0,0
2,12,265,0,2,1,7,0,2,2,1,1,1,1,1,150,41326,0,1,0
1,84,109,0,1,2,5,0,2,2,1,1,1,2,1,0,41326,0,0,1
2,3,266,0,1,3,7,0,2,1,2,2,2,1,1,0,41401,0,0,0
1,6,307,0,2,1,0,0,2,2,2,1,2,1,1,0,41326,1,0,1
2,4,266,0,1,1,3,7,1,1,1,1,2,1,2,40,41401,0,1,1
1,8,307,307,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,0,0
2,1,266,0,2,1,2,7,2,1,2,2,2,1,3,0,41401,0,0,0
2,1,266,303,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,0,0
2,18,265,0,2,5,7,0,2,1,2,2,2,1,1,0,41401,0,0,0
2,2,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41326,0,0,1
2,36,266,0,2,1,6,7,2,2,2,2,1,1,1,0,41401,0,0,1
1,2,307,0,2,2,7,0,2,2,3,3,2,1,1,0,41326,0,0,0
1,6,307,307,3,1,7,0,2,2,1,3,3,1,2,0,41326,0,0,1
2,2,266,0,1,2,0,0,1,1,2,2,2,1,1,0,41326,0,0,0
1,1,307,0,2,1,2,7,3,1,2,2,2,1,1,50,41401,0,1,0
2,18,266,0,1,4,0,0,2,1,1,1,1,1,1,0,41401,0,0,1
1,4,202,307,1,1,2,3,3,2,2,1,2,1,1,0,41326,0,0,0
2,6,266,266,1,1,7,0,2,1,2,2,2,1,2,0,41326,0,0,1
1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41330,0,0,0
1,4,213,307,2,1,2,7,2,1,3,1,3,1,4,0,41401,0,0,0
1,2,307,307,2,1,7,0,2,2,2,1,2,1,1,0,41326,0,0,0
1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,41327,0,0,0
1,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,2,0,0
1,8,307,0,1,2,7,0,2,1,2,2,2,1,1,0,41330,0,0,0
2,1,266,0,3,2,4,7,2,2,1,1,2,1,20,0,41401,0,0,1
2,3,299,0,1,3,0,0,1,1,3,3,3,1,1,0,41326,0,0,1
2,3,266,0,1,5,0,0,2,1,1,1,2,1,1,0,41401,0,0,0
2,3,264,278,1,1,0,0,2,3,1,1,2,1,1,100,41326,0,1,0
2,4,299,0,3,4,6,7,2,2,2,2,2,1,2,0,41336,0,0,0
2,12,266,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,0,0,0
2,0,266,0,3,1,5,7,2,2,2,2,2,1,4,0,41326,0,0,0
1,72,103,0,2,1,2,3,3,3,1,1,2,1,1,0,41330,0,0,0
2,1,265,0,3,2,3,0,1,2,2,2,2,1,2,0,41326,0,0,0
1,1,307,0,3,1,2,7,2,1,3,3,3,1,5,0,41326,0,0,0
2,3,299,0,2,1,2,7,1,1,1,1,2,1,1,0,41326,0,0,1
2,12,265,0,3,1,7,0,2,2,3,3,3,1,4,0,41326,0,0,1
1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,41326,0,0,0
1,4,307,0,2,2,7,0,2,2,3,1,3,1,1,0,41326,0,0,1
1,3,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,4,307,189,1,1,2,0,2,1,2,2,2,1,1,0,41401,0,0,0
2,3,266,0,2,1,0,0,1,1,3,3,3,1,1,0,41401,0,0,1
2,4,266,0,1,1,0,0,2,1,1,1,1,2,1,0,41326,0,0,0
2,12,299,0,1,3,5,7,2,1,2,1,1,1,1,100,41401,1,1,0
1,36,218,307,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,0,0
2,2,285,264,2,1,2,5,2,3,2,1,2,1,1,100,41326,0,1,0
1,4,307,0,2,7,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,5,72,72,1,1,7,0,1,2,1,1,2,1,1,0,41326,0,0,0
2,12,265,265,2,1,0,0,2,2,2,1,2,1,1,0,41401,0,0,0
2,5,266,0,1,1,2,7,2,1,3,3,3,1,1,0,41326,0,0,0
1,2,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,0,0,0
1,48,173,307,2,2,0,0,2,1,2,2,2,1,1,0,41326,0,0,1
1,5,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,1
1,2,307,0,2,2,0,0,2,1,2,1,2,1,4,0,41330,0,0,0
1,5,307,0,2,2,0,0,1,1,3,3,3,1,1,0,41326,0,0,1
2,4,266,0,2,2,7,0,1,1,3,1,2,1,1,0,41401,0,0,0
1,2,24,70,3,1,2,7,2,2,2,2,2,1,6,0,41401,0,0,0
1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41326,0,0,1
2,4,266,299,1,1,6,0,1,1,2,2,2,1,1,0,41326,0,0,0
2,5,265,0,1,1,0,0,2,2,3,3,3,1,1,0,41326,0,0,0
2,3,266,0,1,4,0,0,1,1,1,1,2,1,1,0,41401,0,0,0
2,2,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41401,0,0,0
2,2,299,0,3,1,4,6,2,2,2,2,2,1,2,0,41326,0,0,0
1,4,307,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,3,307,176,1,1,2,7,3,1,1,1,2,1,2,0,41326,0,0,1
1,12,307,0,2,2,4,7,2,1,1,1,1,1,1,0,41330,0,0,0
2,4,284,0,2,2,4,7,1,1,2,1,2,2,1,0,41326,0,0,0
1,5,307,0,1,7,0,0,2,1,1,1,1,1,1,0,41336,0,0,1
1,2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41336,0,0,1
1,2,200,307,2,2,0,0,2,1,3,3,2,1,1,0,41326,0,0,0
2,1,266,0,3,1,2,6,2,1,2,1,2,1,2,0,41326,0,0,1
1,3,195,0,1,6,7,0,1,2,1,1,2,1,1,0,41336,0,0,0
1,2,307,307,2,1,2,5,2,2,2,2,2,1,6,0,41326,0,0,0
2,17,266,0,2,1,2,3,2,1,1,1,2,1,1,0,41326,0,0,1
1,8,179,0,2,2,0,0,1,1,1,1,3,1,1,0,41326,0,0,0
2,5,266,0,1,1,2,7,2,2,2,1,2,1,1,0,41326,0,0,0
2,12,266,0,3,1,7,0,2,1,2,2,2,1,2,0,41401,0,0,1
1,12,119,307,1,1,2,7,2,2,1,1,1,1,1,150,41327,0,1,0
1,5,307,0,2,1,0,0,2,1,1,1,1,1,1,100,41336,0,1,1
1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41401,0,0,0
1,24,307,179,2,1,0,0,1,1,3,1,3,2,1,0,41336,0,0,0
1,5,307,0,1,1,2,3,2,1,1,1,2,1,1,0,41326,0,0,0
2,2,286,299,3,1,4,6,2,1,2,1,2,1,2,50,41401,0,1,1
1,2,307,0,1,1,0,0,2,2,3,3,3,1,1,0,41324,0,0,1
1,2,307,307,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,36,195,0,2,6,7,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,24,307,307,2,4,0,0,3,3,2,2,2,1,1,0,41401,0,0,1
2,9,264,0,1,1,7,0,2,3,2,1,2,2,1,0,41401,0,0,1
1,1,307,0,3,1,7,0,2,1,3,3,3,1,2,0,41326,0,0,1
1,3,307,0,2,2,0,0,2,2,1,1,1,1,1,0,41401,0,0,1
2,10,266,0,2,1,2,4,1,1,1,1,1,1,1,0,41326,0,0,0
1,12,179,0,1,6,0,0,2,1,1,1,1,1,1,0,41326,0,0,0
2,3,266,0,3,5,0,0,2,1,2,1,2,1,2,0,41326,0,0,0
1,48,128,0,2,5,0,0,1,1,1,1,1,1,1,0,41401,0,0,0
2,24,285,0,1,1,2,7,2,3,1,1,2,1,1,0,41326,0,0,0
1,76,20,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,0,0,0
2,2,266,0,2,1,6,7,1,2,3,3,3,1,1,0,41326,0,0,0
2,30,243,0,2,6,7,0,2,2,2,2,2,1,1,0,41401,0,0,0
2,2,266,0,3,1,4,7,1,1,1,1,2,1,3,0,41326,0,0,0
1,1,307,0,2,1,0,0,2,2,2,2,2,1,1,0,41327,0,0,0
1,48,307,0,2,3,0,0,2,3,1,1,1,1,1,0,41326,0,0,0
1,9,307,307,3,1,2,0,2,1,1,1,2,1,2,30,41326,0,1,0
1,12,307,0,2,7,0,0,2,3,1,1,1,1,1,0,41401,0,0,1
2,6,266,0,2,1,2,7,1,1,1,1,1,1,3,0,41401,0,0,1
2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,0,0,0
2,4,285,299,1,4,0,0,1,2,2,1,2,1,3,100,41401,0,1,1
2,18,266,0,1,3,7,0,1,1,1,1,3,1,1,0,41401,0,0,0
1,1,307,0,1,1,2,7,2,1,2,2,2,1,1,0,41326,0,0,0
1,2,307,0,3,1,2,7,2,1,2,2,2,1,8,0,41326,0,0,0
1,2,307,0,2,1,2,7,2,1,2,1,2,1,1,0,41326,0,0,1
2,132,266,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,0,0
2,16,266,285,1,7,0,0,3,2,1,1,1,1,1,0,41326,0,0,1
1,84,152,218,1,2,3,0,1,1,3,3,3,1,1,0,41401,0,0,1
1,48,307,0,2,2,0,0,2,2,3,3,3,1,1,0,41401,0,0,1
1,2,307,0,3,1,2,5,2,1,2,1,2,1,4,0,41326,0,0,0
2,12,264,264,1,3,0,0,2,3,1,3,3,1,1,0,41326,0,0,0
1,2,307,307,1,1,2,7,2,2,1,1,2,1,1,0,41326,0,0,0
1,72,109,0,2,3,5,0,3,3,1,1,1,1,1,0,41326,0,0,1
2,3,265,0,1,7,0,0,2,2,3,3,3,1,1,0,41326,0,0,0
1,60,218,0,2,2,7,0,1,2,1,1,3,1,1,0,41326,0,0,0
2,2,266,0,1,3,6,0,1,1,2,1,2,1,2,0,41401,0,0,0
2,2,292,265,2,2,5,0,2,2,2,2,2,1,1,0,41401,0,0,0
2,1,266,0,2,2,7,0,1,1,2,2,2,1,1,0,41326,0,0,1
1,7,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,0,1
1,3,307,307,1,2,0,0,2,1,2,2,2,1,1,0,41326,0,0,0
2,6,277,0,2,2,7,0,1,1,2,2,2,3,1,0,41401,0,0,1
2,2,266,0,2,1,6,7,1,1,2,2,2,1,1,0,41401,0,0,0
1,3,307,0,2,2,5,0,2,1,1,1,2,1,1,0,41326,0,0,0
1,2,307,0,2,3,0,0,2,1,3,1,2,1,1,0,41401,0,0,0
1,2,307,0,2,1,2,7,2,2,2,2,2,1,8,0,41342,0,0,0
1,1,307,307,3,1,2,7,2,2,2,2,2,1,5,0,41326,0,0,1
1,4,141,307,2,1,5,0,2,2,1,1,2,1,1,0,41326,0,0,0
1,24,307,0,2,2,0,0,2,1,1,1,1,1,1,500,41326,0,1,0
2,2,265,0,2,1,2,4,2,2,2,1,2,2,1,0,41326,0,0,0
1,24,307,0,2,2,0,0,3,2,3,3,3,1,1,0,41327,0,0,1
1,12,307,0,2,1,0,0,1,2,3,3,2,1,1,0,41401,0,0,1
2,3,285,292,1,2,7,0,1,2,2,2,2,1,1,200,41401,0,1,0
1,1,307,307,2,1,2,7,2,1,2,2,2,1,1,0,41326,0,0,0
2,2,266,0,1,3,7,0,2,1,2,2,2,1,1,200,41326,0,1,0
2,12,266,0,3,1,4,7,3,1,1,1,1,1,5,0,41401,0,0,1
1,12,307,152,1,3,0,0,1,1,1,1,1,1,1,0,41401,0,0,1
2,3,266,0,1,1,6,0,2,1,2,1,2,1,1,0,41326,0,0,0
1,2,307,307,2,1,2,0,2,1,2,1,2,1,4,0,41327,0,0,1
1,1,307,0,2,1,2,0,2,1,2,2,2,1,2,0,41326,0,0,0
1,72,152,0,1,2,0,0,1,1,1,1,2,2,1,0,41326,0,0,1
2,2,266,0,1,6,7,0,1,1,3,3,3,1,1,0,41326,0,0,0
1,1,307,0,1,1,2,7,2,1,1,1,2,1,1,100,41330,0,1,0
1,36,44,307,1,1,2,7,3,1,1,1,1,1,1,0,41326,0,0,0
1,3,307,0,2,2,0,0,2,1,3,3,2,1,1,0,41326,0,0,0
2,2,266,0,2,4,6,7,1,1,3,3,3,1,3,0,41326,0,0,0
2,24,266,0,2,1,4,6,3,1,1,1,1,1,2,0,41326,6,0,1
2,11,266,0,1,5,0,0,2,1,1,1,1,1,1,100,41326,0,1,1
2,12,264,0,3,1,6,7,2,2,2,2,2,1,6,0,41326,0,0,0
1,3,307,0,1,1,0,0,1,2,3,3,3,1,1,0,41401,0,0,1
2,12,265,0,3,1,7,0,1,2,2,2,2,1,2,0,41326,0,0,1
2,60,247,0,1,1,2,3,3,1,1,1,1,1,1,200,41326,0,1,0
2,1,265,0,2,1,7,0,1,2,2,1,2,1,1,0,41335,0,0,1
1,2,218,307,2,1,2,5,2,1,2,1,2,1,2,0,41326,0,0,0
2,6,266,0,2,3,4,7,3,1,1,1,2,1,1,0,41401,0,0,0
2,3,299,0,1,2,0,0,2,1,3,3,3,1,1,0,41336,0,0,0
1,2,307,0,1,2,3,5,2,2,2,1,3,1,1,0,41324,0,0,1
2,2,247,265,1,3,7,0,1,1,2,2,2,1,1,0,41401,0,0,0
2,3,266,0,1,1,7,0,3,1,2,1,2,1,4,0,41401,0,0,1
2,5,266,0,2,1,2,6,2,1,2,2,2,1,1,0,41401,0,0,0
1,24,75,228,1,1,2,5,2,2,1,1,1,1,1,200,41326,0,1,0
1,4,307,0,3,1,2,5,1,2,2,2,2,1,6,0,41326,0,0,0
2,3,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,0,0,1
2,4,266,265,1,1,5,0,2,2,1,1,2,1,1,0,41327,0,0,0
2,19,266,266,1,6,0,0,2,1,1,1,1,1,2,0,41326,0,0,1
2,2,265,283,2,3,7,0,2,2,2,1,2,1,1,50,41327,0,1,0
1,2,307,0,2,1,2,7,2,1,2,2,3,1,1,0,41326,0,0,0
2,6,265,0,1,6,0,0,1,2,2,1,2,1,1,0,41326,0,0,0
1,2,189,307,1,1,5,0,3,2,2,2,2,1,2,100,41401,0,1,0
1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,0,41326,0,0,0
2,12,299,0,1,3,0,0,3,1,1,1,1,1,1,50,41401,0,1,1
1,11,307,0,1,5,0,0,2,1,1,1,1,1,1,0,41326,0,0,1
2,2,247,265,2,1,2,6,1,2,2,2,2,1,3,0,41401,0,0,0
1,36,218,307,2,2,7,0,2,2,2,1,1,1,1,0,41326,0,0,1
2,12,266,0,2,6,7,0,2,1,3,3,1,1,1,0,41326,0,0,0
1,1,307,0,2,5,0,0,2,2,3,3,3,1,2,0,41324,0,0,1
2,8,292,299,2,2,6,0,1,1,3,3,3,1,1,0,41401,0,0,1
2,24,266,266,2,5,0,0,1,1,1,1,3,1,1,0,41326,0,0,0
2,1,266,0,1,2,0,0,2,1,2,2,2,1,1,100,41401,0,1,0
1,3,307,307,1,2,7,0,2,1,2,2,2,1,1,1,41327,0,1,0
1,3,307,0,2,1,4,0,2,2,1,1,2,1,1,0,41326,0,0,1
2,2,285,266,3,1,2,0,3,2,2,2,2,1,2,50,41326,0,1,0
1,12,307,0,1,1,2,0,1,1,3,1,3,1,1,0,41327,0,0,0
1,8,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,0,0
1,1,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41401,0,0,0
2,2,264,265,2,1,6,7,2,2,2,1,2,1,1,50,41326,0,1,0
2,1,264,266,1,1,2,7,2,3,2,2,2,1,3,0,41326,0,0,0
2,12,299,0,1,3,5,0,2,1,1,1,1,1,1,0,41326,0,0,1
1,6,141,307,2,1,0,0,2,2,1,3,3,1,1,0,41326,0,0,0
1,2,64,307,3,2,5,0,2,1,2,1,2,1,4,0,41326,0,0,0
1,48,109,0,3,3,0,0,2,2,3,3,3,1,2,0,41401,0,0,1
2,1,299,0,3,3,6,7,2,2,3,3,2,1,5,0,41326,0,0,0
2,0,266,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,0,0,0
1,60,307,0,1,3,0,0,2,2,1,1,1,1,1,0,41326,1,0,1
1,0,307,0,3,2,5,0,2,1,2,2,2,1,10,0,41326,0,0,0
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,0,0,0
2,3,266,0,3,1,6,7,2,1,2,2,2,1,7,0,41326,0,0,0
2,3,266,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,0,0,1
2,2,264,0,1,1,7,0,2,2,2,2,2,1,1,0,41401,0,0,1
1,2,307,307,3,2,0,0,2,1,2,2,2,1,2,0,41401,0,0,1
1,1,307,0,2,2,0,0,2,2,2,2,2,1,2,0,41332,0,0,0
1,24,307,0,1,2,0,0,3,1,1,1,1,1,1,200,41326,0,1,1
2,10,266,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,0,0,1
1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41330,0,0,0
2,1,285,264,1,1,7,0,3,3,2,2,2,1,1,50,41326,0,1,0
1,60,75,0,1,2,0,0,1,3,1,1,1,1,1,150,41326,0,1,0
2,1,266,0,1,2,3,4,2,1,2,2,2,1,1,15,41326,0,1,0
2,4,266,299,1,1,6,7,2,1,1,1,2,1,1,100,41326,0,1,0
2,5,266,0,2,1,0,0,2,1,1,1,1,1,1,150,41326,2,1,1
1,7,307,0,2,4,7,0,2,1,1,1,1,1,1,100,41401,0,1,1
1,36,307,0,2,1,2,5,3,1,3,3,1,1,1,0,41401,0,0,1
2,2,265,0,1,1,7,0,2,1,1,1,3,1,1,0,41401,0,0,0
2,2,292,252,1,2,5,0,2,1,2,1,2,1,1,100,41326,0,1,0
1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,0,0
1,0,307,0,3,1,2,7,2,1,2,2,2,1,8,0,41326,0,0,0
2,1,266,265,2,7,0,0,1,2,2,2,2,1,1,0,41326,0,0,0
1,2,307,218,2,1,2,0,2,1,2,2,2,1,1,0,41326,0,0,0
1,2,307,0,1,7,0,0,2,1,1,1,2,1,1,0,41326,0,0,0
2,4,243,266,2,5,7,0,1,2,1,1,2,1,1,80,41326,0,1,0
1,1,307,307,3,2,3,6,2,2,2,2,2,1,9,0,41330,0,0,1
2,3,266,0,1,6,7,0,1,1,2,1,2,1,1,0,41401,0,0,0
1,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,0,1
1,60,205,307,2,1,2,6,1,2,3,1,3,2,1,100,41332,0,1,1
2,5,266,0,2,5,0,0,3,1,1,1,2,1,1,0,41326,0,0,0
2,2,265,0,2,1,7,0,1,2,2,2,2,1,1,0,41401,0,0,0
1,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,41401,0,0,1
2,2,277,0,2,1,7,0,2,1,2,1,2,1,1,0,41327,0,0,0
1,2,307,307,2,2,0,0,2,1,2,1,2,1,1,0,41326,0,0,0
2,14,299,0,1,3,0,0,3,1,2,1,1,1,1,0,41326,0,0,0
2,1,266,0,1,3,7,0,1,1,2,2,2,1,1,0,41326,0,0,0
2,8,266,0,2,6,7,0,2,1,3,3,3,1,1,0,41401,0,0,0
1,3,307,0,2,1,0,0,1,1,1,1,2,1,1,100,41401,0,1,1
1,8,307,0,1,1,2,4,2,2,1,1,1,1,1,0,41401,0,0,1
2,6,265,266,2,1,2,0,1,2,1,1,1,1,1,30,41326,0,1,1
2,1,266,0,2,1,4,7,1,1,2,2,2,1,1,0,41401,0,0,0
2,1,266,0,1,1,2,6,2,1,1,1,2,1,1,0,41401,0,0,0
2,18,266,0,1,7,0,0,2,1,2,1,1,1,1,0,41401,0,0,1
1,60,20,0,1,1,2,7,2,2,2,1,2,2,1,0,41401,0,0,0
1,12,307,0,1,5,0,0,2,1,2,1,2,1,1,0,41326,0,0,1
1,6,109,189,2,1,0,0,2,1,1,1,3,1,1,100,41326,0,1,0
1,2,307,0,3,1,2,5,1,2,2,2,2,1,7,0,41401,0,0,1
2,2,265,0,3,1,6,0,1,2,2,2,2,1,2,0,41326,0,0,1
2,2,292,264,2,1,4,0,1,2,2,3,2,1,1,0,41332,0,0,0
1,2,307,0,2,3,0,0,2,1,2,1,2,1,1,0,41401,0,0,0
1,5,307,307,3,1,2,7,2,1,2,2,3,1,2,0,41326,0,0,0
1,2,103,307,2,1,2,0,2,1,2,2,2,1,1,0,41401,0,0,0
1,24,141,0,1,1,7,0,3,2,1,1,2,1,1,0,41326,0,0,0
2,2,266,0,3,1,2,0,1,2,2,1,2,1,2,0,41401,0,0,0
2,5,266,0,3,1,7,0,1,1,1,1,1,1,6,0,41326,0,0,1
1,24,307,0,2,2,3,0,2,2,1,1,1,1,2,0,41327,0,0,1
1,2,307,0,3,2,0,0,2,1,2,1,2,1,2,0,41326,0,0,1
1,1,307,0,2,1,2,0,2,1,1,1,2,1,2,0,41401,0,0,0
1,2,307,307,1,7,0,0,2,2,2,2,2,1,1,0,41401,0,0,0
2,4,266,0,2,1,0,0,1,1,2,1,2,1,1,0,41401,0,0,0
1,36,60,128,2,2,7,0,1,1,1,1,3,1,1,250,41326,0,1,0
1,12,78,141,1,1,2,0,2,1,1,1,3,1,2,0,41327,0,0,0
2,12,266,303,2,1,2,0,1,1,1,1,1,1,1,0,41326,0,0,0
2,2,266,0,3,1,2,0,2,1,2,2,2,1,4,0,41401,0,0,0
1,84,307,195,2,6,0,0,1,1,1,1,1,1,1,0,41326,0,0,0
2,4,266,0,1,1,6,7,2,2,2,2,2,1,2,0,41361,0,0,1
1,7,109,109,2,2,0,0,3,3,1,1,2,1,1,500,41326,0,1,0
2,2,296,266,2,1,7,0,2,1,2,1,2,1,1,50,41326,2,1,0
2,9,266,266,2,2,4,6,2,1,2,2,2,1,2,0,41326,0,0,1
2,1,266,0,2,4,5,7,2,1,2,1,2,1,1,0,41326,0,0,0
2,3,264,265,2,1,2,3,1,2,2,1,2,1,1,0,41326,0,0,1
2,3,243,0,3,1,3,7,1,1,2,2,2,1,9,0,41326,0,0,0
1,24,307,213,3,1,2,5,2,2,1,1,1,1,4,0,41401,0,0,1
2,4,265,0,3,6,7,0,1,2,2,2,2,1,2,40,41326,0,1,0
